year,title,date,paper_links,author_links
2020,Learning to Generate 3D Training Data through Hybrid Gradient,6/29/19,"['https://www.semanticscholar.org/paper/Learning-to-Generate-Synthetic-3D-Training-Data-Yang-Deng/2e1142d633f033167a9fad5e0d0bb9e67a067e7e', 'https://www.semanticscholar.org/paper/Learning-to-Generate-3D-Training-Data-through-Yang-Deng/d8bf8a6bcee94ac70a95934cafa858051d74c05e']","['https://www.semanticscholar.org/author/Dawei-Yang/150084688', 'https://www.semanticscholar.org/author/Jia-Deng/153302678']"
2020,Learning to Learn via Gradient Component Corrections,9/25/19,['https://www.semanticscholar.org/paper/Learning-to-Learn-via-Gradient-Component-Simon-Koniusz/3286361ee91b3ba77ce177900a7d35203ffef75f'],"['https://www.semanticscholar.org/author/Christian-Simon/152541370', 'https://www.semanticscholar.org/author/Piotr-Koniusz/2155775', 'https://www.semanticscholar.org/author/Richard-Nock/1718786', 'https://www.semanticscholar.org/author/Mehrtash-Tafazzoli-Harandi/1686714']"
2020,VUSFA:Variational Universal Successor Features Approximator ,8/18/19,['https://www.semanticscholar.org/paper/Universal-Successor-Features-Approximators-Borsa-Barreto/894536f2ac4728850bc18705daeeda6e88f3d6f1'],"['https://www.semanticscholar.org/author/R%C3%A9mi-Munos/118538000', 'https://www.semanticscholar.org/author/Hado-van-Hasselt/7634925', 'https://www.semanticscholar.org/author/Daniel-J.-Mankowitz/3187297', 'https://www.semanticscholar.org/author/David-Silver/145824029', 'https://www.semanticscholar.org/author/John-Quan/34660073', 'https://www.semanticscholar.org/author/Tom-Schaul/1725157', 'https://www.semanticscholar.org/author/Diana-Borsa/2311858', ""https://www.semanticscholar.org/author/Andr'e-Barreto/143999668""]"
2020,Data Annealing Transfer learning Procedure for Informal Language Understanding Tasks,9/25/19,['https://www.semanticscholar.org/paper/Data-Annealing-Transfer-learning-Procedure-for-Gu-Zhou/c47ec4116cf00a7194e072531fd40396f649cbc1'],['https://www.semanticscholar.org/author/Yin-qing-Zhou/9113781']
2020,Building Hierarchical Interpretations in Natural Language via Feature Interaction Detection,9/25/19,['https://www.semanticscholar.org/paper/Building-Hierarchical-Interpretations-in-Natural-Chen-Zheng/498840b2bb4412d774bb8b82d1af9d020c068018'],"['https://www.semanticscholar.org/author/Hanjie-Chen/7315244', 'https://www.semanticscholar.org/author/Guangtao-Zheng/3383040', 'https://www.semanticscholar.org/author/Yangfeng-Ji/144105868']"
2020,Mem2Mem: Learning to Summarize Long Texts with Memory-to-Memory Transfer,9/25/19,['https://www.semanticscholar.org/paper/Mem2Mem%3A-Learning-to-Summarize-Long-Texts-with-Park-Pilault/f63e7176ed0e076bd0c0392a884d3cba235061cf'],"['https://www.semanticscholar.org/author/Jooyoung-Park/28115416', 'https://www.semanticscholar.org/author/Jonathan-Pilault/104354626', 'https://www.semanticscholar.org/author/Chris-Pal/98109738']"
2020,Improving Neural Abstractive Summarization Using Transfer Learning and Factuality-Based Evaluation: Towards Automating Science Journalism,9/25/19,['https://www.semanticscholar.org/paper/Improving-Neural-Abstractive-Summarization-Using-Dangovski-Shen/d67a34c830cc17412019c8210427e24860d0246c'],"['https://www.semanticscholar.org/author/Rumen-Dangovski/26916003', 'https://www.semanticscholar.org/author/Li-Jing/145341956', 'https://www.semanticscholar.org/author/Dawson-Byrd/1453479279', 'https://www.semanticscholar.org/author/Preslav-Nakov/1683562', 'https://www.semanticscholar.org/author/Marin-Solja%C4%8Di%C4%87/31165273', 'https://www.semanticscholar.org/author/Michelle-Shen/1388830874']"
2020,Higher-order Weighted Graph Convolutional Networks,9/25/19,['https://www.semanticscholar.org/paper/Higher-order-Weighted-Graph-Convolutional-Networks-Liu-Chen/4e69df001bf9d308c3c5d3300d3b0a4b7fd17d23'],"['https://www.semanticscholar.org/author/Zengfeng-Huang/3251920', 'https://www.semanticscholar.org/author/Songtao-Liu/47130020', 'https://www.semanticscholar.org/author/Lingwei-Chen/2945314', 'https://www.semanticscholar.org/author/Hanze-Dong/35279146', 'https://www.semanticscholar.org/author/Dinghao-Wu/9180687', 'https://www.semanticscholar.org/author/Zihao-Wang/1390878075']"
2020,Distilling Neural Networks for Faster and Greener Dependency Parsing,9/25/19,['https://www.semanticscholar.org/paper/Distilling-Neural-Networks-for-Faster-and-Greener-Anderson-G%C3%B3mez-Rodr%C3%ADguez/fa1612f55fc5b4d903b38e67dc50f5b317cfa6dc'],"['https://www.semanticscholar.org/author/Carlos-G%C3%B3mez-Rodr%C3%ADguez/2450508', 'https://www.semanticscholar.org/author/Marita-Anderson/23174933']"
2020,From Here to There: Video Inbetweening Using Direct 3D Convolutions,5/24/19,['https://www.semanticscholar.org/paper/From-Here-to-There%3A-Video-Inbetweening-Using-Direct-Li-Roblek/063700c45e10362f5642c08849348c41ee5b08a3'],"['https://www.semanticscholar.org/author/Marco-Tagliasacchi/1749128', 'https://www.semanticscholar.org/author/Dominik-Roblek/3181733', 'https://www.semanticscholar.org/author/Yunpeng-Li/2469811']"
2020,ON SOLVING COOPERATIVE DECENTRALIZED MARL PROBLEMS WITH SPARSE REINFORCEMENTS,9/25/19,['https://www.semanticscholar.org/paper/ON-SOLVING-COOPERATIVE-DECENTRALIZED-MARL-PROBLEMS-Kumar-Varakantham/6417d755d984c7ba527f81a294841de63d1f89d2'],"['https://www.semanticscholar.org/author/Rajiv-Ranjan-Kumar/51205422', 'https://www.semanticscholar.org/author/Pradeep-Varakantham/1718824']"
2020,On the Anomalous Generalization of GANs,9/25/19,['https://www.semanticscholar.org/paper/On-the-Anomalous-Generalization-of-GANs-Xuan-Yang/5dfab940ed280f051d86cbeb13d45fcc78e418cd'],"['https://www.semanticscholar.org/author/L.-Wang/46659782', 'https://www.semanticscholar.org/author/Di-He/146498257', 'https://www.semanticscholar.org/author/Yunchang-Yang/79327071', 'https://www.semanticscholar.org/author/Ze-Yang/1390867959', 'https://www.semanticscholar.org/author/Jinchen-Xuan/1381103010']"
2020,Bridging the domain gap in cross-lingual document classification,9/16/19,['https://www.semanticscholar.org/paper/Bridging-the-domain-gap-in-cross-lingual-document-Lai-Oguz/a63df9d75b6828763941dee4e5e0ddbca2b912e5'],"['https://www.semanticscholar.org/author/Yiming-Yang/35729970', 'https://www.semanticscholar.org/author/Barlas-Oguz/9185192', 'https://www.semanticscholar.org/author/Veselin-Stoyanov/1759422', 'https://www.semanticscholar.org/author/Guokun-Lai/1857734']"
2020,NAMSG: An Efficient Method for Training Neural Networks,9/25/19,['https://www.semanticscholar.org/paper/NAMSG%3A-An-Efficient-Method-For-Training-Neural-Chen-Jing/bddfcf647369366144a78402226ebcab7e6596d6'],"['https://www.semanticscholar.org/author/Liang-Qiao/47301326', 'https://www.semanticscholar.org/author/Yu-shu-Chen/50581109', 'https://www.semanticscholar.org/author/Guangwen-Yang/145789924', 'https://www.semanticscholar.org/author/Zhiqiang-Liu/31476320', 'https://www.semanticscholar.org/author/Hao-Jing/49122171', 'https://www.semanticscholar.org/author/Haohuan-Fu/1711877', 'https://www.semanticscholar.org/author/Wei-Xue/48122415', 'https://www.semanticscholar.org/author/Wenlai-Zhao/2694567']"
2020,INTERPRETING CNN  PREDICTION THROUGH  LAYER - WISE SELECTED DISCERNIBLE NEURONS,9/25/19,['https://www.semanticscholar.org/paper/INTERPRETING-CNN-PREDICTION-THROUGH-LAYER-WISE-Iqbal-Muqeet/35b598175d3cc33ee5242ff7b111349d1d60fcd1'],"['https://www.semanticscholar.org/author/Abdul-Muqeet/6104097', 'https://www.semanticscholar.org/author/Sungho-Bae/3250189', 'https://www.semanticscholar.org/author/Tauhid-Bin-Iqbal/119619173']"
2020,Toward Controllable Text Content Manipulation,9/25/19,['https://www.semanticscholar.org/paper/Toward-Controllable-Text-Content-Manipulation-Lin-Wang/1817c9f0fd8a17e31c65963dd8cee9783059495b'],"['https://www.semanticscholar.org/author/Zichao-Yang/1409890826', 'https://www.semanticscholar.org/author/Eric-P.-Xing/143977260', 'https://www.semanticscholar.org/author/Frank-F.-Xu/40027632', 'https://www.semanticscholar.org/author/Xiao-dan-Liang/9150768', 'https://www.semanticscholar.org/author/Zhiting-Hu/2749311', 'https://www.semanticscholar.org/author/Shuai-Lin/48639529', 'https://www.semanticscholar.org/author/Haoran-Shi/144315084', 'https://www.semanticscholar.org/author/Wentao-Wang/97520390']"
2020,Learning Low-rank Deep Neural Networks via Singular Vector Orthogonality Regularization and Singular Value Sparsification,4/20/20,['https://www.semanticscholar.org/paper/Learning-Low-rank-Deep-Neural-Networks-via-Singular-Yang-Tang/8237d315a7453ed1d3dcc8d377f67dd23c191623'],"['https://www.semanticscholar.org/author/Huanrui-Yang/47912363', 'https://www.semanticscholar.org/author/Wei-Wen/1471727588', 'https://www.semanticscholar.org/author/Feng-Yan/145281979', 'https://www.semanticscholar.org/author/Yiran-Chen/50579965', 'https://www.semanticscholar.org/author/Daniel-J.-Hu/4254604', 'https://www.semanticscholar.org/author/Ang-Li/100895685', 'https://www.semanticscholar.org/author/Hiuming-Li/11307080', 'https://www.semanticscholar.org/author/Minxue-Tang/98760409']"
2020,FAST LEARNING VIA EPISODIC MEMORY: A PERSPECTIVE FROM ANIMAL DECISION-MAKING,9/25/19,['https://www.semanticscholar.org/paper/FAST-LEARNING-VIA-EPISODIC-MEMORY%3A-A-PERSPECTIVE-Zhang-Liu/155f8211d1429907e7aa2f2697fee2bfa52e817a'],"['https://www.semanticscholar.org/author/Xiaohan-Zhang/49469237', 'https://www.semanticscholar.org/author/Guodong-Long/2062835', 'https://www.semanticscholar.org/author/Jing-Jiang/1491797032', 'https://www.semanticscholar.org/author/Lu-Liu/49480497', 'https://www.semanticscholar.org/author/Shenquan-Liu/104037457']"
2020,Improving and Stabilizing Deep Energy-Based Learning,9/25/19,['https://www.semanticscholar.org/paper/Improving-and-Stabilizing-Deep-Energy-Based-Tu-Pang/4ff32c9270115fdc572ddee36fbd33b45c540844'],"['https://www.semanticscholar.org/author/Lifu-Tu/3376969', 'https://www.semanticscholar.org/author/Richard-Yuanzhe-Pang/46230016', 'https://www.semanticscholar.org/author/Kevin-Gimpel/1700980']"
2020,INTERPRETING CNN COMPRESSION USING INFORMATION BOTTLENECK,9/25/19,['https://www.semanticscholar.org/paper/INTERPRETING-CNN-COMPRESSION-USING-INFORMATION-Xiang-Shi/93a26c27997c29a8ac3be27c088faaddb7af15ae'],"['https://www.semanticscholar.org/author/Qigang-Wang/1491624480', 'https://www.semanticscholar.org/author/Zhongchao-Shi/2558130', 'https://www.semanticscholar.org/author/Hui-Xiang/46886046', 'https://www.semanticscholar.org/author/Feifei-Shi/50372214', 'https://www.semanticscholar.org/author/Peng-Wang/49161455']"
2020,Conversation Generation with Concept Flow,9/25/19,['https://www.semanticscholar.org/paper/Conversation-Generation-with-Concept-Flow-Zhang-Zhang/6e1c52fea46734f087edb791a310a63a096a7efb'],"['https://www.semanticscholar.org/author/Houyu-Zhang/92156482', 'https://www.semanticscholar.org/author/Zhenghao-Liu/49047064', 'https://www.semanticscholar.org/author/Zhiyuan-Liu/49293587', 'https://www.semanticscholar.org/author/Chenyan-Xiong/144628574']"
2020,iSOM-GSN: An Integrative Approach for Transforming Multi-omic Data into Gene Similarity Networks via Self-organizing Maps,5/14/20,['https://www.semanticscholar.org/paper/iSOM-GSN%3A-An-Integrative-Approach-for-Transforming-Fatima-Rueda/6cc6516f372f9a057c56f9061209fff11f4f610e'],"['https://www.semanticscholar.org/author/Luis-Rueda/143786895', 'https://www.semanticscholar.org/author/Nazia-Fatima/12991343']"
2020,Task-Agnostic Robust Encodings for Combating Adversarial Typos,9/25/19,['https://www.semanticscholar.org/paper/Task-Agnostic-Robust-Encodings-for-Combating-Typos-Jones-Jia/54661514c1a20653534b2fedd9e471eb64299d84'],"['https://www.semanticscholar.org/author/Robin-Jia/3422908', 'https://www.semanticscholar.org/author/Percy-Liang/153616412', 'https://www.semanticscholar.org/author/Aditi-Raghunathan/2655157', 'https://www.semanticscholar.org/author/Erik-Jones/121303747']"
2020,Natural Language Adversarial Attack and Defense in Word Level,9/15/19,['https://www.semanticscholar.org/paper/Natural-Language-Adversarial-Attacks-and-Defenses-Wang-Jin/f1a99cc85ca204c8afda347e89c6a4ed736b63af'],"['https://www.semanticscholar.org/author/Hao-Jin/46453180', 'https://www.semanticscholar.org/author/Xiaosen-Wang/8416101']"
2020,Randomness in Deconvolutional Networks for Visual Representation,4/2/17,['https://www.semanticscholar.org/paper/Randomness-in-Deconvolutional-Networks-for-Visual-He-Wang/be4ea1e89821c25491e1dee5b1ea4b32f3071663'],"['https://www.semanticscholar.org/author/Mengxiao-Zhang/4727261', 'https://www.semanticscholar.org/author/Jingbo-Wang/2232674', 'https://www.semanticscholar.org/author/Liwei-Wang/39816902', 'https://www.semanticscholar.org/author/John-E.-Hopcroft/1706504', 'https://www.semanticscholar.org/author/Yao-Shu/153212746', 'https://www.semanticscholar.org/author/Haochuan-Li/46382587', 'https://www.semanticscholar.org/author/Man-Zhu/93315480']"
2020,An Inter-Layer Weight Prediction and Quantization for Deep Neural Networks based on Smoothly Varying Weight Hypothesis,7/16/19,['https://www.semanticscholar.org/paper/An-Inter-Layer-Weight-Prediction-and-Quantization-a-Lee-Jeong/7009b67fe86fd7325ee9f2f192fa270f5c152466'],"['https://www.semanticscholar.org/author/Joonhyun-Jeong/147087848', 'https://www.semanticscholar.org/author/Kangho-Lee/31166271', 'https://www.semanticscholar.org/author/Sung-Ho-Bae/40547898']"
2020,Generalized Transformation-based Gradient,9/25/19,['https://www.semanticscholar.org/paper/Generalized-Transformation-based-Gradient-Wu/7c16e82a511f82c4018717dd2bec05696c07de4c'],['https://www.semanticscholar.org/author/An-Bang-Wu/48352334']
2020,Learning Multi-facet Embeddings of Phrases and Sentences using Sparse Coding for Unsupervised Semantic Applications,9/25/19,['https://www.semanticscholar.org/paper/Learning-Multi-facet-Embeddings-of-Phrases-and-for-Chang-Agrawal/181807bd64455e9085c34501bdcc617daa7a9bc7'],"['https://www.semanticscholar.org/author/Haw-Shiuan-Chang/144827671', 'https://www.semanticscholar.org/author/Amol-Agrawal/9723213', 'https://www.semanticscholar.org/author/Andrew-McCallum/143753639']"
2020,Making DenseNet Interpretable: A Case Study in Clinical Radiology,9/25/19,['https://www.semanticscholar.org/paper/Making-DenseNet-Interpretable%3A-A-Case-Study-in-Ngan-Garcez/b0c21029383abd3f5f50ca405369df2c661906cc'],"['https://www.semanticscholar.org/author/Constantino-Carlos-Reyes-Aldasoro/1393643655', 'https://www.semanticscholar.org/author/Kwun-Ho-Ngan/92790108', 'https://www.semanticscholar.org/author/Karen-M.-Knapp/2374320', 'https://www.semanticscholar.org/author/Andy-Appelboam/40244095', ""https://www.semanticscholar.org/author/Artur-S.-d'Avila-Garcez/2925941""]"
2020,Learning Classifier Synthesis for Generalized Few-Shot Learning,6/7/19,['https://www.semanticscholar.org/paper/Learning-Classifier-Synthesis-for-Generalized-Ye-Hu/01e50e14dd0670d491927155fb26e105b8c171e4'],"['https://www.semanticscholar.org/author/Fei-Sha/145757665', 'https://www.semanticscholar.org/author/Hexiang-Hu/2804000', 'https://www.semanticscholar.org/author/Han-Jia-Ye/2744759', 'https://www.semanticscholar.org/author/De-Chuan-Zhan/1721819']"
2020,Restoration of Video Frames from a Single Blurred Image with Motion Understanding,9/25/19,['https://www.semanticscholar.org/paper/Restoration-of-Video-Frames-from-a-Single-Blurred-Argaw-Kim/990900955cec02f055f3e2beeebcd4972b854ff7'],"['https://www.semanticscholar.org/author/Chaoning-Zhang/31044159', 'https://www.semanticscholar.org/author/Junsik-Kim/2173395', 'https://www.semanticscholar.org/author/In-So-Kweon/145017149', 'https://www.semanticscholar.org/author/Dawit-Mureja-Argaw/1453599592', 'https://www.semanticscholar.org/author/Fran%C3%A7ois-Rameau/2771818']"
2020,Open-Set Domain Adaptation with Category-Agnostic Clusters,9/25/19,['https://www.semanticscholar.org/paper/Open-Set-Domain-Adaptation-with-Category-Agnostic-Pan-Yao/be84c5d914ae2e9397d0a9fbb96db8399ebaae12'],"['https://www.semanticscholar.org/author/Tao-Mei/153040576', 'https://www.semanticscholar.org/author/Yehao-Li/3431141', 'https://www.semanticscholar.org/author/Yingwei-Pan/3202968', 'https://www.semanticscholar.org/author/Ting-Yao/2053452', 'https://www.semanticscholar.org/author/Chong-Wah-Ngo/152650698']"
2020,Understanding Distributional Ambiguity via Non-robust Chance Constraint,,['https://www.semanticscholar.org/paper/Understanding-Distributional-Ambiguity-via-Chance-Qi/d6f2c03eca134bf90c15f78a78aba1daee963708'],['https://www.semanticscholar.org/author/Wu-Qi/50174816']
2020,Simple but effective techniques to reduce dataset biases,9/13/19,"['https://www.semanticscholar.org/paper/Simple-but-effective-techniques-to-reduce-dataset-Mahabadi-Henderson/980b54847cc9a511df584b2ac6b374d877973c36', 'https://www.semanticscholar.org/paper/Simple-but-effective-techniques-to-reduce-biases-Mahabadi-Henderson/82923dbd7eca1b22de222eb8766cb48f8d25a89e']","['https://www.semanticscholar.org/author/James-Henderson/46712043', 'https://www.semanticscholar.org/author/James-Henderson/144915758', 'https://www.semanticscholar.org/author/Rabeeh-Karimi-Mahabadi/2363901']"
2020,EfferenceNets for latent space planning,9/25/19,['https://www.semanticscholar.org/paper/EfferenceNets-for-latent-space-planning-Hlynsson-Sch%C3%BCler/d7c19b5bdf354c879988758badbc5f098756591a'],"['https://www.semanticscholar.org/author/Laurenz-Wiskott/1736245', 'https://www.semanticscholar.org/author/Robin-Schiewer/1581658184', 'https://www.semanticscholar.org/author/Merlin-Sch%C3%BCler/50997973', 'https://www.semanticscholar.org/author/Hlynur-Dav%C3%AD%C3%B0-Hlynsson/51232972']"
2020,Mining GANs for knowledge transfer to small domains,9/25/19,['https://www.semanticscholar.org/paper/Mining-GANs-for-knowledge-transfer-to-small-domains-Wang-Gonzalez-Garcia/a958bd03db21b56afc33ec863bc9faf5efcac202'],"['https://www.semanticscholar.org/author/David-Berga/51925488', 'https://www.semanticscholar.org/author/Joost-van-de-Weijer/2820687', 'https://www.semanticscholar.org/author/Abel-Gonzalez-Garcia/1403268002', 'https://www.semanticscholar.org/author/Luis-Herranz/153206483', 'https://www.semanticscholar.org/author/Fahad-Shahbaz-Khan/2358803']"
