year,title,first_appearance_date,papers,authors
2020,Learn Interpretable Word Embeddings Efficiently with von Mises-Fisher Distribution,9/25/2019,['https://www.semanticscholar.org/paper/Learn-Interpretable-Word-Embeddings-Efficiently-von-Yao-Zhuang/0c3440892b77ea31591111241c216b81778e19bf'],"['https://www.semanticscholar.org/author/Shafei-Wang/2254729', 'https://www.semanticscholar.org/author/Jian-Yang/72086292', 'https://www.semanticscholar.org/author/Houqiang-Li/7179232', 'https://www.semanticscholar.org/author/Minghong-Yao/46391859', 'https://www.semanticscholar.org/author/Liansheng-Zhuang/1734743']"
2020,Mirror Descent View For Neural Network Quantization,9/25/2019,['https://www.semanticscholar.org/paper/Mirror-Descent-View-for-Neural-Network-Quantization-Ajanthan-Gupta/70d153142ae55686bb91f11366204076f6797c5e'],"['https://www.semanticscholar.org/author/Thalaiyasingam-Ajanthan/144722114', 'https://www.semanticscholar.org/author/Puneet-K.-Dokania/1943570', 'https://www.semanticscholar.org/author/Kartik-Gupta/50233434', 'https://www.semanticscholar.org/author/Philip-H.-S.-Torr/143635540', 'https://www.semanticscholar.org/author/Richard-Hartley/49827339']"
2020,Topological Autoencoders,6/3/2019,['https://www.semanticscholar.org/paper/Topological-Autoencoders-Moor-Horn/ed69978f1594a4e2b9dccfc950490fa1df817ae8'],"['https://www.semanticscholar.org/author/Karsten-M.-Borgwardt/1704422', 'https://www.semanticscholar.org/author/Michael-Moor/38089530', 'https://www.semanticscholar.org/author/Max-Horn/144122244', 'https://www.semanticscholar.org/author/Bastian-Alexander-Rieck/2208337']"
2020,Utilizing Edge Features in Graph Neural Networks via Variational Information Maximization,6/13/2019,['https://www.semanticscholar.org/paper/Utilizing-Edge-Features-in-Graph-Neural-Networks-Chen-Liu/53b9adfd65ff396d6dd90b64f6f84c01828562bf'],"['https://www.semanticscholar.org/author/Guangyong-Chen/2653181', 'https://www.semanticscholar.org/author/Weiwen-Liu/40031488', 'https://www.semanticscholar.org/author/Pengfei-Chen/49490237', 'https://www.semanticscholar.org/author/Chang-Yu-Hsieh/47856240', 'https://www.semanticscholar.org/author/Shengyu-Zhang/51385369']"
2020,Redundancy-Free Computation Graphs for Graph Neural Networks,6/9/2019,"['https://www.semanticscholar.org/paper/Redundancy-Free-Computation-Graphs-for-Graph-Neural-Jia-Lin/c62e0516e3ef089cd7dd6454a93df8ec3e81759a', 'https://www.semanticscholar.org/paper/Redundancy-Free-Computation-for-Graph-Neural-Jia-Lin/795c0caf0f5a3da4551f1b39e40e58bd8aa34888']","['https://www.semanticscholar.org/author/Sina-Lin/3349220', 'https://www.semanticscholar.org/author/Zhihao-Jia/2240460', 'https://www.semanticscholar.org/author/Rex-Ying/83539859', 'https://www.semanticscholar.org/author/Jiaxuan-You/145829303', 'https://www.semanticscholar.org/author/Alex-Aiken/40071817', 'https://www.semanticscholar.org/author/Jure-Leskovec/1702139']"
2020,Long History Short-Term Memory for Long-Term Video Prediction,9/25/2019,['https://www.semanticscholar.org/paper/Long-History-Short-Term-Memory-for-Long-Term-Video-Byeon-Kautz/4bddb310c0997275c48a40528c0c5e493e3c0278'],"['https://www.semanticscholar.org/author/Wonmin-Byeon/145965455', 'https://www.semanticscholar.org/author/Jan-Kautz/1690538']"
2020,How the Softmax Activation Hinders the Detection of Adversarial and Out-of-Distribution Examples in Neural Networks,9/25/2019,['https://www.semanticscholar.org/paper/How-the-Softmax-Activation-Hinders-the-Detection-of-Aigrain-Detyniecki/293e8de8b03be05f86bbf0f08db58113729009fa'],"['https://www.semanticscholar.org/author/Marcin-Detyniecki/150207102', 'https://www.semanticscholar.org/author/Jonathan-Aigrain/2145045']"
2020,Solving Packing Problems by Conditional Query Learning,9/25/2019,['https://www.semanticscholar.org/paper/Solving-Packing-Problems-by-Conditional-Query-Li-Ren/9247e57221114b5da27f6a67a81e2e41dead68de'],"['https://www.semanticscholar.org/author/Changwei-Ren/5522603', 'https://www.semanticscholar.org/author/Dongda-Li/52210090', 'https://www.semanticscholar.org/author/Zhaoquan-Gu/1697068', 'https://www.semanticscholar.org/author/Francis-C.-M.-Lau/48635407', 'https://www.semanticscholar.org/author/Yuexuan-Wang/7708260']"
2020,Context Based Machine Translation With Recurrent Neural Network For English-Amharic Translation ,9/25/2019,['https://www.semanticscholar.org/paper/Context-Based-Machine-Translation-With-Recurrent-Ashengo-Aga/4355a422890673a5ca7c6dd1b3939307a2b8c564'],"['https://www.semanticscholar.org/author/Yeabsira-Asefa-Ashengo/1580698893', 'https://www.semanticscholar.org/author/Surafel-Lemma-Abebe/1780562', 'https://www.semanticscholar.org/author/Rosa-Tsegaye-Aga/3023548']"
2020,"Long-term planning, short-term adjustments",9/25/2019,['https://www.semanticscholar.org/paper/Long-term-planning%2C-short-term-adjustments-Khorasgani-Zhang/bf60419d9d6fcdeae5651ac26ae339b71f876f83'],"['https://www.semanticscholar.org/author/Hamed-Khorasgani/1386668550', 'https://www.semanticscholar.org/author/Chetan-Gupta/145507989', 'https://www.semanticscholar.org/author/Chi-Zhang/150068327', 'https://www.semanticscholar.org/author/Susumu-Serita/47546826']"
2020,Boosting Network: Learn by Growing Filters and Layers via SplitLBI,9/25/2019,['https://www.semanticscholar.org/paper/Boosting-Network%3A-Learn-by-Growing-Filters-and-via-Zhong-Liu/13a0cb76bdc82f5e25c80357a5f9c27f797b39f0'],"['https://www.semanticscholar.org/author/Yanwei-Fu/144866389', 'https://www.semanticscholar.org/author/Zuyuan-Zhong/1576144391', 'https://www.semanticscholar.org/author/Yuan-Yao/113549142', 'https://www.semanticscholar.org/author/Chenyang-Liu/96999054']"
2020,MULTI-STAGE INFLUENCE FUNCTION,9/25/2019,['https://www.semanticscholar.org/paper/MULTI-STAGE-INFLUENCE-FUNCTION-Chen-Si/fa83105468e39da17a4e5d9abe7db7c5b5e1f09a'],"['https://www.semanticscholar.org/author/Duane-S.-Boning/2766041', 'https://www.semanticscholar.org/author/Cho-Jui-Hsieh/1793529', 'https://www.semanticscholar.org/author/Sanjiv-Kumar/46574622', 'https://www.semanticscholar.org/author/Yang-Li/98177814', 'https://www.semanticscholar.org/author/Hongge-Chen/47666284', 'https://www.semanticscholar.org/author/Ciprian-Chelba/1802969', 'https://www.semanticscholar.org/author/Si-Si/50393735']"
2020,$\ell_1$ Adversarial Robustness Certificates: a Randomized Smoothing Approach,9/25/2019,['https://www.semanticscholar.org/paper/%24%5Cell_1%24-Adversarial-Robustness-Certificates%3A-a-Teng-Lee/12db82a6dee017efe0bcd1b70542277a144bd019'],"['https://www.semanticscholar.org/author/Guang-He-Lee/2141495', 'https://www.semanticscholar.org/author/Yang-Yuan/1752381', 'https://www.semanticscholar.org/author/Jiaye-Teng/1577622084']"
2020,Scaling Up Neural Architecture Search with Big Single-Stage Models,3/24/2020,['https://www.semanticscholar.org/paper/BigNAS%3A-Scaling-Up-Neural-Architecture-Search-with-Yu-Jin/a8c0ac6588012d91c81b83b6cbd16c40e2e5edd2'],"['https://www.semanticscholar.org/author/Hanxiao-Liu/2391802', 'https://www.semanticscholar.org/author/Xiaodan-Song/1718192', 'https://www.semanticscholar.org/author/Mingxing-Tan/120805419', 'https://www.semanticscholar.org/author/Jiahui-Yu/150167366', 'https://www.semanticscholar.org/author/Pengchong-Jin/2192463', 'https://www.semanticscholar.org/author/Quoc-V.-Le/2827616', 'https://www.semanticscholar.org/author/Pieter-Jan-Kindermans/1404969439', 'https://www.semanticscholar.org/author/Gabriel-Bender/3822607', 'https://www.semanticscholar.org/author/Thomas-S.-Huang/1739208']"
2020,CONTRIBUTION OF INTERNAL REFLECTION IN LANGUAGE EMERGENCE WITH AN UNDER-RESTRICTED SITUATION,9/25/2019,['https://www.semanticscholar.org/paper/CONTRIBUTION-OF-INTERNAL-REFLECTION-IN-LANGUAGE-AN-Todo-Yamamura/9996640b7685d4cd97ff29ba8f846bf07b788bc3'],"['https://www.semanticscholar.org/author/Masayuki-Yamamura/2413154', 'https://www.semanticscholar.org/author/Kense-Todo/1572140856']"
2020,MIM: Mutual Information Machine,9/25/2019,['https://www.semanticscholar.org/paper/MIM%3A-Mutual-Information-Machine-Livne-Swersky/d418f97e2508aabfc85eb203e46dc69972ea7d0f'],"['https://www.semanticscholar.org/author/David-J.-Fleet/1793739', 'https://www.semanticscholar.org/author/Kevin-Swersky/1754860', 'https://www.semanticscholar.org/author/Micha-Livne/34536083']"
2020,Variable Complexity in the Univariate and Multivariate Structural Causal Model,9/25/2019,['https://www.semanticscholar.org/paper/Variable-Complexity-in-the-Univariate-and-Causal-Galanti-Nabati/e20e78271c68599aebc68d7edcaed55e7233591b'],"['https://www.semanticscholar.org/author/Ofir-Nabati/35426870', 'https://www.semanticscholar.org/author/L.-Wolf/48519520', 'https://www.semanticscholar.org/author/Tomer-Galanti/9923405']"
2020,Copy That! Editing Sequences by Copying Spans,9/25/2019,['https://www.semanticscholar.org/paper/Copy-that!-Editing-Sequences-by-Copying-Spans-Panthaplackel-Allamanis/4f985c255a4a0cf76e7bc3c4bd91f16eda0ee9c3'],"['https://www.semanticscholar.org/author/Marc-Brockschmidt/2107692', 'https://www.semanticscholar.org/author/Miltiadis-Allamanis/3216345', 'https://www.semanticscholar.org/author/Sheena-Panthaplackel/1468751197']"
2020,OmniNet: A unified architecture for multi-modal multi-task learning,7/17/2019,['https://www.semanticscholar.org/paper/OmniNet%3A-A-unified-architecture-for-multi-modal-Pramanik-Agrawal/3fc815cebbd8948dfed0592a254d5d4bf82d3fcf'],"['https://www.semanticscholar.org/author/Subhojeet-Pramanik/51011359', 'https://www.semanticscholar.org/author/Aman-Hussain/145374365', 'https://www.semanticscholar.org/author/Priyanka-Agrawal/46752785']"
2020,QGAN: Quantize Generative Adversarial Networks to Extreme low-bits,9/25/2019,['https://www.semanticscholar.org/paper/QGAN%3A-Quantize-Generative-Adversarial-Networks-to-Wang-Ji/64717b1d78a66dd4fbaa61160d37e3b1162145a3'],"['https://www.semanticscholar.org/author/Dong-Sheng-Wang/49370437', 'https://www.semanticscholar.org/author/Yu-Ji/145306184', 'https://www.semanticscholar.org/author/Xinfeng-Xie/145330425', 'https://www.semanticscholar.org/author/Peiqi-Wang/46808681', 'https://www.semanticscholar.org/author/Yongqiang-Lyu/145790673', 'https://www.semanticscholar.org/author/Yuan-Xie/1410066063']"
2020,Imagine That! Leveraging Emergent Affordances for Tool Synthesis in Reaching Tasks,9/25/2019,['https://www.semanticscholar.org/paper/Imagine-That!-Leveraging-Emergent-Affordances-for-Wu-Kasewa/6102b1ef9365f4443e7b7d6542a5948d25233864'],"['https://www.semanticscholar.org/author/Oiwi-Parker-Jones/39621329', 'https://www.semanticscholar.org/author/Sudhanshu-Kasewa/77651840', 'https://www.semanticscholar.org/author/Sasha-Salter/40122941', 'https://www.semanticscholar.org/author/Ingmar-Posner/1834086', 'https://www.semanticscholar.org/author/Li-Sun/46732965', 'https://www.semanticscholar.org/author/Oliver-Groth/50499889', 'https://www.semanticscholar.org/author/Yizhe-Wu/7860919']"
2020,Enhancing Attention with Explicit Phrasal Alignments,9/25/2019,['https://www.semanticscholar.org/paper/Enhancing-Attention-with-Explicit-Phrasal-Nguyen-Joty/bb4cfe7452bb2a8582cda23fe480e4cc13cbe6f5'],"['https://www.semanticscholar.org/author/Shafiq-R.-Joty/2708940', 'https://www.semanticscholar.org/author/Xuan-Phi-Nguyen/1399659909', 'https://www.semanticscholar.org/author/Thanh-Tung-Nguyen/29403359']"
2020,A GOODNESS OF FIT MEASURE FOR GENERATIVE NETWORKS,9/25/2019,['https://www.semanticscholar.org/paper/A-GOODNESS-OF-FIT-MEASURE-FOR-GENERATIVE-NETWORKS-Luzi-Balestriero/a982efdbbf1d5932dd097c0d45cba873f3d2e560'],"['https://www.semanticscholar.org/author/Richard-Baraniuk/144908066', 'https://www.semanticscholar.org/author/Randall-Balestriero/3201463', 'https://www.semanticscholar.org/author/Lorenzo-Luzi/23594851']"
2020,Learning Neural Causal Models from Unknown Interventions,9/25/2019,['https://www.semanticscholar.org/paper/Learning-Neural-Causal-Models-from-Unknown-Ke-Bilaniuk/207033829813aadc2f2dca8f93279352d39de759'],"['https://www.semanticscholar.org/author/Nan-Rosemary-Ke/145604319', 'https://www.semanticscholar.org/author/Hugo-Larochelle/1777528', 'https://www.semanticscholar.org/author/Stefan-Bauer/144771900', 'https://www.semanticscholar.org/author/Chris-Pal/98109738', 'https://www.semanticscholar.org/author/Yoshua-Bengio/1751762', 'https://www.semanticscholar.org/author/Anirudh-Goyal/1996705', 'https://www.semanticscholar.org/author/Olexa-Bilaniuk/2361575']"
2020,SLM Lab: A Comprehensive Benchmark and Modular Software Framework for Reproducible Deep Reinforcement Learning,9/25/2019,['https://www.semanticscholar.org/paper/SLM-Lab%3A-A-Comprehensive-Benchmark-and-Modular-for-Loon-Graesser/bd40196e68a503826c0aa12fd8f698f475c472a8'],"['https://www.semanticscholar.org/author/Milan-Cvitkovic/39269062', 'https://www.semanticscholar.org/author/Keng-Wah-Loon/1471878752', 'https://www.semanticscholar.org/author/Laura-Graesser/30131402']"
2020,ADA+: A GENERIC FRAMEWORK WITH MORE ADAPTIVE EXPLICIT ADJUSTMENT FOR LEARNING RATE,9/25/2019,['https://www.semanticscholar.org/paper/ADA%2B%3A-A-GENERIC-FRAMEWORK-WITH-MORE-ADAPTIVE-FOR-Zhao-Huang/135ec7581ccbba46431ea42bf14fcd3e9cca0d16'],"['https://www.semanticscholar.org/author/Xiangsheng-Huang/1704114', 'https://www.semanticscholar.org/author/Ludan-Kou/1644333092', 'https://www.semanticscholar.org/author/Yue-Zhao/152621421']"
2020,A⋆MCTS: SEARCH WITH THEORETICAL GUARANTEE USING POLICY AND VALUE FUNCTIONS,9/25/2019,['https://www.semanticscholar.org/paper/A%E2%8B%86MCTS%3A-SEARCH-WITH-THEORETICAL-GUARANTEE-USING-AND-Wu-Tian/64a7b902f7de2acc7c651a280c596aacd34e69da'],"['https://www.semanticscholar.org/author/Yuandong-Tian/39402399', 'https://www.semanticscholar.org/author/Lexing-Ying/101090534', 'https://www.semanticscholar.org/author/Xian-Wu/153028537']"
2020,Faster Neural Network Training with Data Echoing,7/12/2019,['https://www.semanticscholar.org/paper/Faster-Neural-Network-Training-with-Data-Echoing-Choi-Passos/a72134493b29473d638c000a05be1960f85e7e96'],"['https://www.semanticscholar.org/author/Christopher-J.-Shallue/2511477', 'https://www.semanticscholar.org/author/Alexandre-Passos/144720377', 'https://www.semanticscholar.org/author/George-E.-Dahl/35188630', 'https://www.semanticscholar.org/author/Dami-Choi/30097914']"
2020,Sparse Weight Activation Training,1/7/2020,['https://www.semanticscholar.org/paper/Sparse-Weight-Activation-Training-Raihan-Aamodt/52184d7a541eff0b9537e75da7327dd41daba207'],"['https://www.semanticscholar.org/author/Md-Aamir-Raihan/9123370', 'https://www.semanticscholar.org/author/Tor-M.-Aamodt/1742561']"
2020,BOOSTING ENCODER-DECODER CNN FOR INVERSE PROBLEMS,9/25/2019,['https://www.semanticscholar.org/paper/BOOSTING-ENCODER-DECODER-CNN-FOR-INVERSE-PROBLEMS-Cha-Jang/98002a3d643a19375e296b13ae46fe6a153562fa'],"['https://www.semanticscholar.org/author/Jaeduck-Jang/50289415', 'https://www.semanticscholar.org/author/Junho-Lee/8152752', 'https://www.semanticscholar.org/author/Eun-ha-Lee/5483915', 'https://www.semanticscholar.org/author/Eunju-Cha/38946989', 'https://www.semanticscholar.org/author/Jong-Chul-Ye/2998762']"
2020,Unsupervised Spatiotemporal Data Inpainting,9/25/2019,['https://www.semanticscholar.org/paper/Unsupervised-Spatiotemporal-Data-Inpainting-Yin-Pajot/d0baf3e152fdae744274fb3b74ac95210deb6f68'],"['https://www.semanticscholar.org/author/Emmanuel-de-B%C3%A9zenac/29961943', 'https://www.semanticscholar.org/author/Patrick-Gallinari/150259685', 'https://www.semanticscholar.org/author/Yuan-Yin/1725051', 'https://www.semanticscholar.org/author/Arthur-Pajot/29985366']"
2020,Deep geometric matrix completion:  Are we doing it right?,9/25/2019,"['https://www.semanticscholar.org/paper/Deep-geometric-matrix-completion%3A-Are-we-doing-it-Boyarski-Vedula/ba712e6008d3eb9f290b7c7b6f04e2ac80554fc7', 'https://www.semanticscholar.org/paper/D-EEP-GEOMETRIC-MATRIX-COMPLETION-%3A-A-RE-WE-DOING/12a262878bc48ea3a4ec7d0533773cd64bd138c1']","['https://www.semanticscholar.org/author/Sanketh-Vedula/32204028', 'https://www.semanticscholar.org/author/Amit-Boyarski/50774745', 'https://www.semanticscholar.org/author/Alex-Bronstein/144858358']"
2020,Predictive Coding for Boosting Deep Reinforcement Learning with Sparse Rewards,9/25/2019,['https://www.semanticscholar.org/paper/Predictive-Coding-for-Boosting-Deep-Reinforcement-Lu-Tiomkin/3b1f024ace1e9cc87273eabc34f29fb561d50e37'],"['https://www.semanticscholar.org/author/Stas-Tiomkin/3266876', 'https://www.semanticscholar.org/author/Pieter-Abbeel/1689992', 'https://www.semanticscholar.org/author/Xingyu-Lu/48574394']"
2020,Improved Structural Discovery and Representation Learning of Multi-Agent Data,9/25/2019,['https://www.semanticscholar.org/paper/Improved-Structural-Discovery-and-Representation-of-Hobbs-Holbrook/e4b2a800f78342de4ce9d7b5c665ba96904e23ad'],"['https://www.semanticscholar.org/author/Long-Sha/1890048', 'https://www.semanticscholar.org/author/Matthew-Holbrook/144506729', 'https://www.semanticscholar.org/author/Nathan-Frank/97953608', 'https://www.semanticscholar.org/author/Jennifer-Hobbs/145311472', 'https://www.semanticscholar.org/author/Patrick-Lucey/1713496']"
2020,Laplacian Denoising Autoencoder,3/30/2020,['https://www.semanticscholar.org/paper/Laplacian-Denoising-Autoencoder-Jiao-Bao/2a14dd62027b399f35bd93b6f4fdc946c4f8bb67'],"['https://www.semanticscholar.org/author/Jianbo-Jiao/2840852', 'https://www.semanticscholar.org/author/R.-Lau/144031693', 'https://www.semanticscholar.org/author/Shengfeng-He/2548483', 'https://www.semanticscholar.org/author/Linchao-Bao/2780029', 'https://www.semanticscholar.org/author/Thomas-S.-Huang/153652776', 'https://www.semanticscholar.org/author/Yunchao-Wei/49020088', 'https://www.semanticscholar.org/author/Humphrey-Shi/48667025']"
2020,A Boolean Task Algebra for Reinforcement Learning,9/25/2019,['https://www.semanticscholar.org/paper/A-Boolean-Task-Algebra-for-Reinforcement-Learning-Tasse-James/32f39d580c7f200e2f6dd7c22ed460f6d9567426'],"['https://www.semanticscholar.org/author/Geraud-Nangue-Tasse/1477287813', 'https://www.semanticscholar.org/author/Benjamin-Rosman/2831294', 'https://www.semanticscholar.org/author/Steven-James/73762559']"
2020,"On Iterative Neural Network Pruning, Reinitialization, and the Similarity of Masks",9/25/2019,['https://www.semanticscholar.org/paper/On-Iterative-Neural-Network-Pruning%2C-and-the-of-Paganini-Forde/96eb0d39f927762fc2330d1f2eca2890f32d3006'],"['https://www.semanticscholar.org/author/Michela-Paganini/35550664', 'https://www.semanticscholar.org/author/Jessica-Zosa-Forde/39774809']"
2020,Semantics Preserving Adversarial Attacks,9/25/2019,"['https://www.semanticscholar.org/paper/Semantics-Preserving-Adversarial-Attacks-Dia-Barshan/0f031660982376492126f28fb620f6f7c7a37b4a', 'https://www.semanticscholar.org/paper/Semantics-Preserving-Adversarial-Learning.-Dia-Barshan/004827d9f4464df94de5c00fdd4884119a3c16f3']","['https://www.semanticscholar.org/author/Elnaz-Barshan/2657807', 'https://www.semanticscholar.org/author/Reza-Babanezhad/2207121', 'https://www.semanticscholar.org/author/Ousmane-Amadou-Dia/144017210']"
2020,Unified recurrent network for many feature types,9/24/2018,"['https://www.semanticscholar.org/paper/Unified-recurrent-network-for-many-feature-types-Stec-Klabjan/725acfabad308746120854949023698bd6fa22cb', 'https://www.semanticscholar.org/paper/Unified-recurrent-neural-network-for-many-feature-Stec-Klabjan/77a65acc739630a13425d1c4dac654e0e0769b1d']","['https://www.semanticscholar.org/author/Alexander-Stec/51042431', 'https://www.semanticscholar.org/author/Jean-Utke/2711744', 'https://www.semanticscholar.org/author/Diego-Klabjan/1753376']"
